Fx,Fy,Fz,Mx,My,Mz, ,X,Y,Z,W,P,R
7.747,5.786,39.897,0.36,-0.465,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.551,5.864,39.701,0.369,-0.47,-0.589,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.581,5.707,39.661,0.358,-0.469,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.62,5.727,39.71,0.36,-0.474,-0.574,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.541,5.737,39.867,0.373,-0.472,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.688,5.855,39.436,0.366,-0.477,-0.576,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.659,5.874,40.132,0.363,-0.467,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.6,5.796,39.505,0.377,-0.484,-0.577,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.649,5.825,39.956,0.355,-0.473,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.63,5.884,39.779,0.367,-0.467,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.659,5.835,39.809,0.371,-0.477,-0.575,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.659,5.884,39.671,0.363,-0.48,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.531,5.668,39.583,0.368,-0.469,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.571,5.717,39.652,0.366,-0.462,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.59,5.747,39.985,0.363,-0.476,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.767,5.766,39.583,0.373,-0.48,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.522,5.845,39.534,0.378,-0.472,-0.574,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.581,5.825,39.73,0.367,-0.467,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.62,5.855,39.612,0.372,-0.478,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.708,5.756,39.867,0.364,-0.482,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.61,5.943,39.73,0.375,-0.476,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.59,5.756,39.612,0.369,-0.475,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.737,5.855,40.073,0.363,-0.474,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.63,5.737,39.652,0.371,-0.477,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.698,5.953,39.652,0.373,-0.474,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.777,5.698,39.769,0.369,-0.482,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.669,5.805,39.622,0.368,-0.479,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.63,5.727,39.887,0.368,-0.475,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.62,5.815,39.838,0.363,-0.476,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.62,5.884,39.887,0.368,-0.473,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.522,5.884,40.073,0.372,-0.472,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.639,5.776,39.75,0.373,-0.479,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.63,5.658,39.926,0.357,-0.472,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.63,5.855,39.505,0.37,-0.475,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.659,5.756,39.887,0.354,-0.474,-0.587,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.61,5.815,39.73,0.374,-0.487,-0.577,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.62,5.855,39.789,0.368,-0.472,-0.577,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.551,5.982,39.622,0.375,-0.474,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.708,5.717,40.034,0.373,-0.486,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.63,5.668,39.769,0.362,-0.472,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.63,5.737,39.877,0.373,-0.475,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.571,5.786,39.975,0.365,-0.469,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.669,5.815,39.514,0.371,-0.479,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.728,5.668,39.632,0.362,-0.476,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.688,5.756,39.76,0.354,-0.473,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.688,5.825,39.75,0.375,-0.485,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.581,5.845,39.867,0.368,-0.479,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.571,5.825,39.76,0.374,-0.478,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.737,5.737,39.71,0.366,-0.473,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.639,5.698,39.828,0.364,-0.477,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.649,5.874,39.71,0.37,-0.467,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.767,5.707,39.985,0.361,-0.481,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.679,5.766,39.779,0.367,-0.479,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.708,5.786,39.809,0.37,-0.479,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.708,5.904,39.671,0.368,-0.474,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.649,5.815,39.907,0.369,-0.481,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.669,5.747,39.887,0.363,-0.469,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.639,5.776,39.926,0.366,-0.474,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.737,5.825,39.975,0.362,-0.484,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.747,5.796,39.701,0.372,-0.476,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.669,5.737,39.76,0.371,-0.482,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.63,5.845,39.799,0.377,-0.482,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.6,5.835,40.024,0.364,-0.467,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.679,5.776,39.907,0.369,-0.476,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.561,5.717,39.858,0.367,-0.482,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.581,5.864,39.897,0.371,-0.484,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.806,5.835,39.936,0.37,-0.486,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.708,5.776,39.534,0.371,-0.469,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.59,5.835,39.838,0.368,-0.475,-0.575,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.62,5.845,40.034,0.364,-0.484,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.649,5.747,39.76,0.36,-0.477,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.649,5.717,39.956,0.36,-0.47,-0.586,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.63,5.756,39.917,0.363,-0.479,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.669,5.825,39.71,0.365,-0.478,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.61,5.796,40.113,0.366,-0.472,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.698,5.864,39.681,0.38,-0.487,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.59,5.992,39.956,0.368,-0.473,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.581,5.796,39.867,0.38,-0.473,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.659,5.658,40.073,0.364,-0.482,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.679,5.776,40.181,0.367,-0.478,-0.586,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.61,5.609,40.23,0.361,-0.476,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.6,5.894,39.995,0.372,-0.469,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.669,5.874,40.005,0.377,-0.482,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.581,5.737,40.005,0.372,-0.467,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.62,5.815,40.034,0.367,-0.483,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.649,5.864,40.005,0.376,-0.48,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.6,5.923,40.005,0.369,-0.477,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.551,5.904,40.024,0.371,-0.469,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.6,5.855,40.044,0.367,-0.473,-0.586,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.581,5.805,39.691,0.373,-0.473,-0.576,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.581,5.933,39.858,0.369,-0.467,-0.572,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.698,5.737,39.965,0.374,-0.484,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.61,5.953,40.044,0.371,-0.472,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.639,5.805,39.544,0.363,-0.482,-0.574,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.659,5.747,39.495,0.373,-0.484,-0.577,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.581,5.688,39.632,0.366,-0.483,-0.575,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.639,5.913,40.083,0.372,-0.471,-0.587,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.541,5.766,39.74,0.369,-0.48,-0.569,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.581,5.786,39.946,0.37,-0.475,-0.59,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.688,5.678,40.348,0.355,-0.475,-0.588,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.747,5.658,39.799,0.367,-0.48,-0.575,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.59,5.766,39.661,0.364,-0.473,-0.577,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.6,5.913,40.162,0.373,-0.472,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.669,5.698,40.132,0.358,-0.466,-0.586,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.659,5.864,39.779,0.38,-0.483,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.688,6.051,39.583,0.371,-0.473,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.531,5.845,39.858,0.367,-0.472,-0.57,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.718,5.805,39.779,0.364,-0.481,-0.573,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.6,5.805,39.828,0.358,-0.477,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.688,5.707,39.495,0.363,-0.475,-0.572,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.63,5.864,39.671,0.368,-0.482,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.747,5.815,39.789,0.364,-0.485,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.639,5.835,39.75,0.376,-0.475,-0.576,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.679,5.776,39.701,0.364,-0.485,-0.577,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.571,5.855,39.681,0.376,-0.469,-0.577,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.649,5.776,39.71,0.362,-0.478,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.649,5.766,39.71,0.37,-0.48,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.61,5.747,39.75,0.373,-0.475,-0.575,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.679,5.747,39.769,0.372,-0.475,-0.572,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.757,5.658,39.897,0.355,-0.482,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.688,5.786,39.769,0.369,-0.477,-0.573,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.679,5.776,39.632,0.368,-0.483,-0.568,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.61,5.904,39.622,0.375,-0.471,-0.571,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.62,6.051,39.71,0.372,-0.478,-0.574,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.512,5.717,39.897,0.362,-0.468,-0.577,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.639,5.776,39.769,0.368,-0.479,-0.575,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.61,5.874,39.485,0.366,-0.477,-0.573,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.512,5.884,39.828,0.374,-0.471,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.639,5.717,39.789,0.36,-0.478,-0.574,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.61,5.737,39.789,0.365,-0.477,-0.573,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.728,5.747,39.681,0.369,-0.481,-0.576,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.698,5.805,39.71,0.369,-0.484,-0.574,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.581,5.786,39.769,0.372,-0.47,-0.576,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.522,5.894,39.799,0.362,-0.473,-0.575,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.688,5.904,39.887,0.372,-0.474,-0.572,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.777,5.815,39.877,0.369,-0.481,-0.573,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.659,5.805,39.73,0.358,-0.475,-0.575,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.61,5.766,39.544,0.366,-0.481,-0.577,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.63,5.747,39.946,0.366,-0.475,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.6,5.766,39.632,0.366,-0.477,-0.573,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.61,5.815,39.828,0.362,-0.473,-0.573,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.551,5.639,39.75,0.368,-0.469,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.688,5.894,39.73,0.357,-0.469,-0.572,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.649,5.786,40.054,0.367,-0.479,-0.577,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.61,5.884,39.799,0.362,-0.473,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.669,5.805,39.917,0.363,-0.482,-0.568,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.659,5.835,39.622,0.364,-0.478,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.62,5.698,39.848,0.361,-0.471,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.806,5.766,39.877,0.376,-0.489,-0.575,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.669,5.913,40.152,0.37,-0.475,-0.577,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.61,5.874,39.75,0.364,-0.473,-0.573,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.561,5.913,39.73,0.365,-0.468,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.639,5.766,39.779,0.363,-0.479,-0.575,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.639,5.835,39.809,0.369,-0.481,-0.576,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.492,5.717,40.132,0.364,-0.467,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.718,5.786,39.769,0.37,-0.481,-0.57,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.649,5.717,39.975,0.367,-0.478,-0.574,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.61,5.864,39.691,0.368,-0.471,-0.574,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.796,5.796,40.054,0.368,-0.484,-0.575,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.669,5.688,40.073,0.362,-0.47,-0.575,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.698,5.688,39.956,0.363,-0.458,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.63,5.737,39.779,0.37,-0.478,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.659,5.737,39.838,0.373,-0.482,-0.572,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.669,5.894,39.799,0.376,-0.473,-0.571,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.708,5.855,39.877,0.37,-0.477,-0.572,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.59,5.835,39.681,0.37,-0.48,-0.572,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.6,5.835,39.809,0.356,-0.463,-0.575,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.61,5.815,39.897,0.367,-0.47,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.473,5.982,39.789,0.382,-0.477,-0.576,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.816,5.737,39.828,0.36,-0.478,-0.575,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.747,5.766,39.936,0.359,-0.481,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.62,5.707,39.946,0.378,-0.474,-0.574,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.767,5.756,40.162,0.361,-0.481,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.649,5.992,40.103,0.374,-0.471,-0.569,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.63,5.747,39.848,0.366,-0.474,-0.577,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.62,5.845,40.113,0.379,-0.482,-0.575,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.12,5.668,39.573,0.386,-0.498,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.375,5.805,40.044,0.377,-0.482,-0.576,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.09,5.982,39.289,0.413,-0.496,-0.601,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.649,5.825,39.769,0.371,-0.484,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.61,5.737,40.132,0.356,-0.469,-0.573,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.463,5.982,39.965,0.364,-0.469,-0.581,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.62,5.747,39.887,0.359,-0.464,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.659,5.58,39.75,0.362,-0.46,-0.574,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.551,5.864,39.936,0.377,-0.482,-0.574,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.581,5.855,40.083,0.373,-0.476,-0.574,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.698,5.786,40.064,0.366,-0.483,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.649,5.943,39.76,0.371,-0.468,-0.576,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.728,5.786,40.064,0.366,-0.479,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.453,5.864,39.907,0.371,-0.456,-0.579,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.62,5.776,39.72,0.361,-0.469,-0.577,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.679,5.884,39.965,0.366,-0.476,-0.584,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.777,5.766,40.024,0.364,-0.477,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.659,5.815,39.887,0.368,-0.473,-0.577,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.669,5.913,40.25,0.374,-0.482,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.718,5.766,40.034,0.363,-0.474,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.63,5.933,40.113,0.37,-0.481,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.59,5.874,39.652,0.37,-0.48,-0.575,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.63,5.835,40.093,0.366,-0.478,-0.574,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.531,5.923,40.083,0.369,-0.475,-0.585,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.561,5.649,40.005,0.369,-0.472,-0.577,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.482,5.894,39.926,0.376,-0.47,-0.582,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.571,5.786,40.093,0.365,-0.465,-0.583,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.551,5.864,39.828,0.376,-0.474,-0.58,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.659,5.874,40.191,0.368,-0.471,-0.578,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.679,5.688,40.103,0.37,-0.475,-0.55,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.973,4.776,40.809,0.269,-0.419,-0.419,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.296,2.609,41.005,0.133,-0.34,-0.189,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.571,1.579,41.358,0.05,-0.325,-0.084,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
6.61,1.569,41.976,-0.001,-0.165,-0.177,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.316,5.462,40.377,0.334,-0.437,-0.537,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.326,5.197,40.309,0.308,-0.411,-0.53,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.728,4.815,40.269,0.314,-0.442,-0.433,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
8.081,4.707,40.103,0.321,-0.468,-0.394,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.59,4.501,41.789,0.161,-0.221,-0.412,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.463,4.688,41.485,0.192,-0.251,-0.451,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.463,4.982,41.309,0.229,-0.291,-0.488,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.561,5.315,40.878,0.306,-0.394,-0.521,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.267,5.148,40.426,0.318,-0.414,-0.532,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.208,5.364,40.191,0.32,-0.417,-0.534,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.286,5.364,40.181,0.321,-0.416,-0.534,    ,848.706,-64.737,330.727,-178.177,-0.745,179.017
7.208,5.443,40.191,0.335,-0.431,-0.533,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.316,5.296,40.417,0.319,-0.411,-0.536,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.277,5.227,40.583,0.316,-0.408,-0.542,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.443,5.256,40.623,0.319,-0.427,-0.534,    ,848.706,-64.736,330.727,-178.177,-0.745,179.017
7.237,5.139,40.623,0.309,-0.416,-0.532,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.404,5.237,40.387,0.324,-0.427,-0.534,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.237,5.335,40.573,0.324,-0.429,-0.534,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
6.884,2.697,40.897,0.142,-0.337,-0.264,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
7.247,1.393,41.182,0.036,-0.328,-0.084,    ,848.706,-64.736,330.727,-178.177,-0.745,179.016
6.649,1.049,40.524,0.017,-0.317,-0.05,    ,848.706,-64.737,330.727,-178.177,-0.745,179.016
6.041,0.843,39.485,0.013,-0.38,-0.056,    ,848.706,-64.737,330.727,-178.177,-0.745,179.016
5.806,-0.304,39.71,-0.01,-0.417,0.063,    ,848.706,-64.737,330.727,-178.177,-0.745,179.016
6.325,-0.01,39.406,-0.031,-0.453,0.077,    ,848.706,-64.738,330.727,-178.177,-0.745,179.016
5.276,0.147,40.642,-0.026,-0.326,-0.053,    ,848.706,-64.738,330.727,-178.177,-0.745,179.016
5.737,1.088,42.113,-0.102,-0.21,-0.09,    ,848.706,-64.738,330.727,-178.177,-0.745,179.016
6.011,0.922,41.76,-0.038,-0.264,-0.072,    ,848.706,-64.738,330.727,-178.177,-0.745,179.016
6.168,0.853,42.231,-0.049,-0.254,-0.043,    ,848.706,-64.738,330.727,-178.177,-0.745,179.016
6.041,1.255,41.201,0.018,-0.298,-0.076,    ,848.706,-64.738,330.727,-178.177,-0.745,179.016
6.198,0.647,41.211,0.025,-0.33,-0.038,    ,848.706,-64.738,330.727,-178.177,-0.745,179.016
6.178,1,42.26,-0.071,-0.218,-0.103,    ,848.706,-64.738,330.727,-178.177,-0.745,179.016
6.443,0.873,41.917,-0.008,-0.278,-0.075,    ,848.706,-64.738,330.727,-178.177,-0.745,179.016
6.335,0.971,41.701,0.035,-0.297,-0.058,    ,848.706,-64.738,330.727,-178.177,-0.745,179.016
6.198,0.922,40.201,0.026,-0.35,-0.079,    ,848.706,-64.738,330.727,-178.177,-0.745,179.016
6.315,0.549,40.632,0.012,-0.322,-0.043,    ,848.706,-64.738,330.727,-178.177,-0.745,179.016
6.708,0.284,40.093,0.022,-0.408,0.041,    ,848.706,-64.738,330.727,-178.177,-0.745,179.016
6.433,0.147,39.22,0.06,-0.475,0.099,    ,848.706,-64.738,330.727,-178.177,-0.745,179.016
5.354,0.471,39.191,0.01,-0.44,-0.029,    ,848.706,-64.739,330.727,-178.177,-0.745,179.016
3.785,1.147,40.162,-0.033,-0.259,-0.29,    ,848.706,-64.74,330.727,-178.177,-0.745,179.016
